CustomerID,SignupDate,Plan,MonthlyFee,AcquisitionChannel,MarketingCost,Churn,ChurnDate,count of yes ,count of no,total customer,churn rate,total revenue,arpu,lost due to churn,cltv
50355,30-06-2023,Basic,999,Social Media,1733,No,,,,,,,,,
50356,29-08-2024,Basic,999,Paid Ads,796,Yes,09-02-2025 00:00,,,,,,,,
50357,09-04-2023,Pro,2499,Paid Ads,849,Yes,03-03-2024 00:00,,,,,,,,
50358,30-11-2024,Basic,999,Social Media,1608,No,,,,,,,,,
50359,26-04-2023,Enterprise,7999,Referral,1084,No,,,,,,,,,
50360,10-07-2023,Pro,2499,Paid Ads,1593,Yes,15-03-2024 00:00,,,,,,,,
50361,10-09-2023,Basic,999,Referral,1389,No,,,,,,,,,
50362,10-06-2023,Basic,999,Organic,1085,No,,,,,,,,,
50363,13-09-2023,Basic,999,Organic,1867,Yes,06-08-2024 00:00,,,,,,,,
50364,19-11-2023,Basic,999,Social Media,1232,No,,,,,,,,,
50365,08-05-2023,Enterprise,7999,Referral,1612,No,,,,,,,,,
50366,18-01-2023,Pro,2499,Social Media,1301,Yes,09-09-2023 00:00,,,,,,,,
50367,19-07-2024,Basic,999,Paid Ads,348,No,,,,,,,,,
50368,23-07-2024,Basic,999,Paid Ads,1959,No,,,,,,,,,
50369,19-11-2023,Basic,999,Paid Ads,1995,No,,,,,,,,,
50370,16-11-2024,Basic,999,Referral,1128,No,,,,,,,,,
50371,17-09-2024,Pro,2499,Social Media,1280,No,,,,,,,,,
50372,15-10-2023,Basic,999,Social Media,329,Yes,17-05-2024 00:00,,,,,,,,
50373,24-10-2024,Enterprise,7999,Paid Ads,727,No,,,,,,,,,
50374,30-09-2024,Basic,999,Social Media,1384,No,,,,,,,,,
50375,04-06-2023,Pro,2499,Organic,927,Yes,24-10-2023 00:00,,,,,,,,
50376,04-05-2024,Enterprise,7999,Organic,420,Yes,12-08-2024 00:00,,,,,,,,
50377,21-01-2024,Basic,999,Organic,1250,No,,,,,,,,,
50378,14-04-2023,Basic,999,Organic,127,No,,,,,,,,,
50379,28-01-2024,Basic,999,Social Media,950,Yes,13-11-2024 00:00,,,,,,,,
50380,03-09-2023,Basic,999,Organic,609,No,,,,,,,,,
50381,25-06-2023,Enterprise,7999,Organic,327,Yes,02-04-2024 00:00,,,,,,,,
50382,08-02-2023,Enterprise,7999,Organic,740,Yes,25-04-2023 00:00,,,,,,,,
50383,21-04-2024,Enterprise,7999,Organic,640,No,,,,,,,,,
50384,12-11-2024,Pro,2499,Organic,1302,No,,,,,,,,,
50385,21-06-2024,Basic,999,Referral,1799,No,,,,,,,,,
50386,12-02-2024,Enterprise,7999,Referral,771,No,,,,,,,,,
50387,08-06-2024,Enterprise,7999,Organic,1955,Yes,01-08-2024 00:00,,,,,,,,
50388,20-05-2024,Basic,999,Organic,1009,No,,,,,,,,,
50389,05-02-2023,Basic,999,Social Media,1411,Yes,02-05-2023 00:00,,,,,,,,
50390,15-11-2024,Pro,2499,Organic,1617,No,,,,,,,,,
50391,20-01-2023,Basic,999,Paid Ads,1388,No,,,,,,,,,
50392,17-11-2023,Basic,999,Referral,1590,Yes,04-03-2024 00:00,,,,,,,,
50393,26-05-2024,Enterprise,7999,Organic,1518,Yes,12-05-2025 00:00,,,,,,,,
50394,04-02-2024,Enterprise,7999,Referral,1555,No,,,,,,,,,
50395,15-10-2024,Basic,999,Organic,1558,No,,,,,,,,,
50396,15-04-2024,Basic,999,Paid Ads,1511,Yes,04-08-2024 00:00,,,,,,,,
50397,23-05-2023,Pro,2499,Organic,908,No,,,,,,,,,
50398,02-04-2023,Pro,2499,Referral,1660,No,,,,,,,,,
50399,20-12-2023,Basic,999,Referral,1268,No,,,,,,,,,
50400,27-12-2024,Pro,2499,Referral,1298,No,,,,,,,,,
50401,20-02-2023,Enterprise,7999,Social Media,619,No,,,,,,,,,
50402,26-10-2024,Enterprise,7999,Referral,1437,No,,,,,,,,,
50403,28-11-2024,Basic,999,Organic,1744,Yes,01-08-2025 00:00,,,,,,,,
50404,28-07-2024,Basic,999,Paid Ads,1252,No,,,,,,,,,
50405,09-07-2023,Enterprise,7999,Paid Ads,613,No,,,,,,,,,
50406,05-05-2023,Basic,999,Organic,1133,No,,,,,,,,,
50407,30-05-2023,Pro,2499,Social Media,446,No,,,,,,,,,
50408,10-11-2023,Basic,999,Organic,216,No,,,,,,,,,
50409,23-07-2024,Basic,999,Referral,510,Yes,23-06-2025 00:00,,,,,,,,
50410,08-12-2023,Basic,999,Social Media,1520,No,,,,,,,,,
50411,01-11-2023,Basic,999,Organic,1954,No,,,,,,,,,
50412,22-11-2024,Enterprise,7999,Social Media,1134,No,,,,,,,,,
50413,12-11-2024,Basic,999,Paid Ads,1521,No,,,,,,,,,
50414,23-02-2023,Enterprise,7999,Organic,1731,No,,,,,,,,,
50415,19-03-2024,Enterprise,7999,Organic,1216,No,,,,,,,,,
50416,04-09-2024,Basic,999,Paid Ads,1225,No,,,,,,,,,
50417,21-09-2023,Pro,2499,Social Media,197,No,,,,,,,,,
50418,22-02-2023,Basic,999,Paid Ads,381,No,,,,,,,,,
50419,25-07-2024,Pro,2499,Social Media,906,No,,,,,,,,,
50420,11-09-2024,Pro,2499,Organic,959,No,,,,,,,,,
50421,05-01-2023,Basic,999,Social Media,1791,Yes,08-03-2023 00:00,,,,,,,,
50422,13-04-2023,Basic,999,Social Media,756,No,,,,,,,,,
50423,15-07-2023,Pro,2499,Referral,1544,No,,,,,,,,,
50424,16-12-2023,Enterprise,7999,Referral,1487,No,,,,,,,,,
50425,16-02-2023,Basic,999,Referral,310,No,,,,,,,,,
50426,17-10-2024,Pro,2499,Paid Ads,1790,Yes,01-06-2025 00:00,,,,,,,,
50427,26-09-2023,Basic,999,Paid Ads,1877,Yes,08-05-2024 00:00,,,,,,,,
50428,05-01-2024,Pro,2499,Referral,607,No,,,,,,,,,
50429,27-09-2024,Basic,999,Organic,1199,No,,,,,,,,,
50430,16-04-2023,Pro,2499,Organic,1446,No,,,,,,,,,
50431,31-10-2024,Basic,999,Organic,551,No,,,,,,,,,
50432,20-10-2024,Pro,2499,Paid Ads,786,No,,,,,,,,,
50433,18-10-2024,Pro,2499,Social Media,722,No,,,,,,,,,
50434,30-04-2023,Pro,2499,Paid Ads,1070,Yes,30-03-2024 00:00,,,,,,,,
50435,26-08-2024,Pro,2499,Referral,1029,No,,,,,,,,,
50436,27-02-2023,Pro,2499,Social Media,117,No,,,,,,,,,
50437,12-12-2023,Enterprise,7999,Organic,1414,No,,,,,,,,,
50438,18-04-2024,Pro,2499,Paid Ads,885,Yes,12-01-2025 00:00,,,,,,,,
50439,27-04-2023,Enterprise,7999,Paid Ads,1873,Yes,21-02-2024 00:00,,,,,,,,
50440,07-05-2023,Pro,2499,Referral,297,Yes,12-10-2023 00:00,,,,,,,,
50441,28-01-2024,Pro,2499,Organic,1285,No,,,,,,,,,
50442,02-10-2024,Basic,999,Paid Ads,516,No,,,,,,,,,
50443,27-02-2023,Pro,2499,Paid Ads,483,No,,,,,,,,,
50444,25-09-2024,Basic,999,Social Media,299,No,,,,,,,,,
50445,27-05-2024,Enterprise,7999,Paid Ads,1869,No,,,,,,,,,
50446,06-04-2023,Pro,2499,Social Media,994,No,,,,,,,,,
50447,29-09-2024,Enterprise,7999,Paid Ads,1975,No,,,,,,,,,
50448,28-04-2023,Basic,999,Organic,1621,No,,,,,,,,,
50449,13-07-2024,Basic,999,Referral,1079,No,,,,,,,,,
50450,23-08-2024,Enterprise,7999,Organic,1166,No,,,,,,,,,
50451,02-05-2024,Basic,999,Referral,181,Yes,11-03-2025 00:00,,,,,,,,
50452,25-08-2023,Basic,999,Paid Ads,1662,No,,,,,,,,,
50453,29-09-2023,Enterprise,7999,Organic,1427,No,,,,,,,,,
50454,08-07-2023,Pro,2499,Social Media,1704,No,,,,,,,,,
50455,04-12-2024,Basic,999,Referral,1322,No,,,,,,,,,
50456,22-03-2024,Enterprise,7999,Referral,1529,No,,,,,,,,,
50457,03-08-2024,Basic,999,Paid Ads,1550,No,,,,,,,,,
50458,04-09-2023,Enterprise,7999,Referral,1584,No,,,,,,,,,
50459,17-03-2023,Basic,999,Referral,983,Yes,21-04-2023 00:00,,,,,,,,
50460,03-06-2023,Pro,2499,Referral,579,Yes,30-08-2023 00:00,,,,,,,,
50461,17-10-2024,Basic,999,Paid Ads,827,No,,,,,,,,,
50462,10-03-2024,Pro,2499,Organic,223,Yes,08-01-2025 00:00,,,,,,,,
50463,27-03-2023,Basic,999,Paid Ads,627,No,,,,,,,,,
50464,27-11-2024,Pro,2499,Social Media,1761,Yes,12-05-2025 00:00,,,,,,,,
50465,12-10-2023,Basic,999,Referral,625,No,,,,,,,,,
50466,08-08-2023,Basic,999,Referral,138,No,,,,,,,,,
50467,10-03-2023,Pro,2499,Organic,1322,No,,,,,,,,,
50468,16-02-2023,Basic,999,Referral,207,No,,,,,,,,,
50469,04-04-2023,Basic,999,Organic,367,No,,,,,,,,,
50470,28-03-2024,Basic,999,Referral,1476,Yes,21-03-2025 00:00,,,,,,,,
50471,23-07-2023,Basic,999,Referral,410,No,,,,,,,,,
50472,06-08-2023,Basic,999,Paid Ads,1513,Yes,26-02-2024 00:00,,,,,,,,
50473,18-04-2024,Basic,999,Paid Ads,139,No,,,,,,,,,
50474,07-03-2024,Basic,999,Social Media,1982,Yes,02-06-2024 00:00,,,,,,,,
50475,07-12-2023,Pro,2499,Organic,880,Yes,04-06-2024 00:00,,,,,,,,
50476,04-07-2024,Pro,2499,Social Media,680,Yes,13-03-2025 00:00,,,,,,,,
50477,03-09-2024,Basic,999,Paid Ads,251,No,,,,,,,,,
50478,16-10-2023,Enterprise,7999,Organic,286,No,,,,,,,,,
50479,11-09-2023,Enterprise,7999,Paid Ads,529,No,,,,,,,,,
50480,23-12-2023,Basic,999,Organic,1987,No,,,,,,,,,
50481,23-01-2023,Basic,999,Referral,556,Yes,13-05-2023 00:00,,,,,,,,
50482,05-06-2024,Enterprise,7999,Social Media,852,No,,,,,,,,,
50483,10-04-2023,Basic,999,Social Media,1350,No,,,,,,,,,
50484,29-06-2023,Basic,999,Organic,1551,Yes,17-03-2024 00:00,,,,,,,,
50485,11-08-2023,Basic,999,Social Media,303,Yes,11-09-2023 00:00,,,,,,,,
50486,20-10-2024,Pro,2499,Paid Ads,878,No,,,,,,,,,
50487,17-03-2024,Basic,999,Social Media,217,No,,,,,,,,,
50488,30-08-2024,Pro,2499,Organic,1952,No,,,,,,,,,
50489,21-11-2023,Pro,2499,Social Media,1927,No,,,,,,,,,
50490,30-05-2024,Pro,2499,Social Media,1517,No,,,,,,,,,
50491,16-01-2023,Enterprise,7999,Paid Ads,321,No,,,,,,,,,
50492,02-12-2023,Basic,999,Referral,996,No,,,,,,,,,
50493,15-09-2023,Pro,2499,Paid Ads,162,No,,,,,,,,,
50494,11-05-2024,Basic,999,Social Media,495,Yes,22-10-2024 00:00,,,,,,,,
50495,09-06-2023,Basic,999,Social Media,104,Yes,21-03-2024 00:00,,,,,,,,
50496,19-04-2024,Basic,999,Referral,1457,Yes,18-08-2024 00:00,,,,,,,,
50497,25-10-2024,Basic,999,Referral,1415,No,,,,,,,,,
50498,20-11-2024,Basic,999,Paid Ads,607,Yes,05-09-2025 00:00,,,,,,,,
50499,05-11-2024,Basic,999,Referral,244,No,,,,,,,,,
50500,15-01-2024,Basic,999,Paid Ads,1053,No,,,,,,,,,
50501,28-06-2024,Pro,2499,Organic,761,No,,,,,,,,,
50502,21-11-2024,Basic,999,Social Media,1282,No,,,,,,,,,
50503,02-03-2024,Pro,2499,Referral,880,No,,,,,,,,,
50504,04-09-2024,Basic,999,Organic,1058,No,,,,,,,,,
50505,25-09-2023,Basic,999,Organic,1062,No,,,,,,,,,
50506,30-07-2024,Basic,999,Paid Ads,1954,No,,,,,,,,,
50507,21-02-2024,Basic,999,Paid Ads,110,No,,,,,,,,,
50508,17-06-2023,Pro,2499,Referral,168,No,,,,,,,,,
50509,12-02-2023,Basic,999,Paid Ads,1827,No,,,,,,,,,
50510,09-07-2024,Enterprise,7999,Organic,1737,No,,,,,,,,,
50511,12-10-2023,Enterprise,7999,Organic,1063,No,,,,,,,,,
50512,01-02-2024,Basic,999,Social Media,1667,No,,,,,,,,,
50513,12-01-2023,Pro,2499,Organic,301,No,,,,,,,,,
50514,29-08-2024,Basic,999,Referral,365,No,,,,,,,,,
50515,29-10-2023,Pro,2499,Social Media,207,Yes,21-01-2024 00:00,,,,,,,,
50516,10-09-2023,Pro,2499,Paid Ads,1177,No,,,,,,,,,
50517,13-05-2024,Basic,999,Social Media,1050,No,,,,,,,,,
50518,04-02-2023,Basic,999,Organic,1461,No,,,,,,,,,
50519,27-12-2024,Basic,999,Referral,289,No,,,,,,,,,
50520,31-03-2023,Basic,999,Paid Ads,338,No,,,,,,,,,
50521,27-08-2024,Pro,2499,Paid Ads,1050,No,,,,,,,,,
50522,24-08-2024,Basic,999,Organic,442,No,,,,,,,,,
50523,22-02-2024,Basic,999,Referral,1973,Yes,06-02-2025 00:00,,,,,,,,
50524,25-04-2023,Basic,999,Organic,390,Yes,24-10-2023 00:00,,,,,,,,
50525,08-09-2024,Pro,2499,Organic,1446,No,,,,,,,,,
50526,15-07-2023,Basic,999,Referral,420,No,,,,,,,,,
50527,15-05-2024,Pro,2499,Organic,1908,Yes,07-05-2025 00:00,,,,,,,,
50528,17-09-2024,Pro,2499,Referral,141,No,,,,,,,,,
50529,07-05-2024,Pro,2499,Referral,1054,Yes,20-02-2025 00:00,,,,,,,,
50530,16-03-2023,Pro,2499,Organic,1321,No,,,,,,,,,
50531,17-02-2024,Basic,999,Organic,988,Yes,23-01-2025 00:00,,,,,,,,
50532,11-01-2024,Basic,999,Social Media,732,Yes,21-05-2024 00:00,,,,,,,,
50533,24-02-2024,Pro,2499,Paid Ads,945,Yes,11-06-2024 00:00,,,,,,,,
50534,29-12-2024,Enterprise,7999,Paid Ads,383,No,,,,,,,,,
50535,04-10-2023,Pro,2499,Referral,906,No,,,,,,,,,
50536,06-11-2024,Basic,999,Social Media,281,No,,,,,,,,,
50537,29-01-2024,Basic,999,Referral,1735,Yes,06-09-2024 00:00,,,,,,,,
50538,01-04-2024,Enterprise,7999,Social Media,1134,No,,,,,,,,,
50539,11-07-2023,Basic,999,Referral,844,Yes,31-10-2023 00:00,,,,,,,,
50540,19-11-2024,Basic,999,Paid Ads,541,Yes,21-09-2025 00:00,,,,,,,,
50541,09-04-2023,Basic,999,Social Media,728,No,,,,,,,,,
50542,01-07-2024,Enterprise,7999,Organic,1547,No,,,,,,,,,
50543,06-04-2023,Basic,999,Organic,1623,No,,,,,,,,,
50544,25-10-2024,Basic,999,Paid Ads,487,No,,,,,,,,,
50545,24-10-2024,Pro,2499,Social Media,675,Yes,21-08-2025 00:00,,,,,,,,
50546,09-07-2023,Basic,999,Organic,1811,No,,,,,,,,,
50547,06-02-2023,Enterprise,7999,Organic,553,Yes,08-03-2023 00:00,,,,,,,,
50548,04-01-2024,Pro,2499,Organic,1718,Yes,05-12-2024 00:00,,,,,,,,
50549,25-11-2024,Basic,999,Paid Ads,1026,Yes,08-06-2025 00:00,,,,,,,,
50550,08-06-2024,Enterprise,7999,Referral,1125,No,,,,,,,,,
50551,06-10-2023,Enterprise,7999,Organic,910,No,,,,,,,,,
50552,05-08-2023,Basic,999,Organic,1852,Yes,11-05-2024 00:00,,,,,,,,
50553,30-09-2023,Basic,999,Referral,1365,Yes,08-11-2023 00:00,,,,,,,,
50554,03-03-2023,Pro,2499,Organic,908,No,,,,,,,,,
50555,18-08-2024,Basic,999,Social Media,1183,No,,,,,,,,,
50556,29-12-2024,Enterprise,7999,Organic,467,No,,,,,,,,,
50557,08-12-2023,Enterprise,7999,Referral,1838,Yes,04-03-2024 00:00,,,,,,,,
50558,01-02-2024,Basic,999,Paid Ads,1041,No,,,,,,,,,
50559,29-11-2024,Enterprise,7999,Paid Ads,139,No,,,,,,,,,
50560,19-01-2023,Basic,999,Social Media,1438,No,,,,,,,,,
50561,26-06-2023,Pro,2499,Organic,656,Yes,27-01-2024 00:00,,,,,,,,
50562,03-09-2024,Basic,999,Organic,1421,No,,,,,,,,,
50563,31-01-2024,Enterprise,7999,Referral,1754,Yes,05-08-2024 00:00,,,,,,,,
50564,20-03-2024,Pro,2499,Referral,1016,No,,,,,,,,,
50565,21-08-2023,Pro,2499,Social Media,1120,Yes,20-01-2024 00:00,,,,,,,,
50566,17-03-2023,Enterprise,7999,Social Media,742,No,,,,,,,,,
50567,22-09-2023,Pro,2499,Organic,549,Yes,20-11-2023 00:00,,,,,,,,
50568,30-03-2024,Basic,999,Organic,494,No,,,,,,,,,
50569,18-12-2024,Enterprise,7999,Social Media,891,No,,,,,,,,,
50570,19-01-2024,Pro,2499,Paid Ads,1685,No,,,,,,,,,
50571,17-07-2024,Enterprise,7999,Paid Ads,187,No,,,,,,,,,
50572,20-05-2024,Enterprise,7999,Paid Ads,632,Yes,20-10-2024 00:00,,,,,,,,
50573,02-01-2024,Basic,999,Paid Ads,1511,Yes,17-11-2024 00:00,,,,,,,,
50574,24-05-2023,Basic,999,Social Media,843,No,,,,,,,,,
50575,10-03-2023,Basic,999,Referral,480,No,,,,,,,,,
50576,09-04-2023,Pro,2499,Paid Ads,1678,Yes,18-06-2023 00:00,,,,,,,,
50577,31-01-2024,Basic,999,Social Media,530,No,,,,,,,,,
50578,25-01-2023,Pro,2499,Paid Ads,1658,Yes,08-04-2023 00:00,,,,,,,,
50579,13-04-2024,Basic,999,Organic,1339,No,,,,,,,,,
50580,28-04-2024,Basic,999,Paid Ads,376,Yes,31-01-2025 00:00,,,,,,,,
50581,18-07-2024,Basic,999,Social Media,293,Yes,21-09-2024 00:00,,,,,,,,
50582,31-05-2023,Basic,999,Organic,1850,No,,,,,,,,,
50583,24-05-2023,Pro,2499,Organic,278,No,,,,,,,,,
50584,22-07-2024,Basic,999,Paid Ads,1266,Yes,20-05-2025 00:00,,,,,,,,
50585,08-02-2023,Basic,999,Paid Ads,1949,No,,,,,,,,,
50586,19-04-2023,Basic,999,Organic,1661,No,,,,,,,,,
50587,23-11-2024,Pro,2499,Referral,317,Yes,25-02-2025 00:00,,,,,,,,
50588,11-02-2023,Pro,2499,Social Media,1634,No,,,,,,,,,
50589,05-07-2023,Basic,999,Social Media,1087,No,,,,,,,,,
50590,02-02-2024,Pro,2499,Social Media,1182,No,,,,,,,,,
50591,11-08-2023,Basic,999,Social Media,1469,No,,,,,,,,,
50592,25-09-2024,Basic,999,Social Media,656,Yes,29-12-2024 00:00,,,,,,,,
50593,13-05-2023,Pro,2499,Organic,1542,Yes,10-02-2024 00:00,,,,,,,,
50594,12-06-2023,Basic,999,Social Media,1347,No,,,,,,,,,
50595,03-08-2023,Pro,2499,Referral,1473,No,,,,,,,,,
50596,23-08-2023,Basic,999,Referral,867,No,,,,,,,,,
50597,19-10-2024,Enterprise,7999,Paid Ads,1745,Yes,26-08-2025 00:00,,,,,,,,
50598,10-08-2024,Basic,999,Paid Ads,1955,No,,,,,,,,,
50599,09-01-2023,Pro,2499,Paid Ads,1975,Yes,03-05-2023 00:00,,,,,,,,
50600,15-03-2023,Enterprise,7999,Paid Ads,1885,Yes,27-08-2023 00:00,,,,,,,,
50601,06-05-2024,Basic,999,Organic,176,No,,,,,,,,,
50602,10-09-2023,Basic,999,Referral,1918,No,,,,,,,,,
50603,18-08-2023,Basic,999,Organic,698,Yes,13-06-2024 00:00,,,,,,,,
50604,02-06-2024,Pro,2499,Referral,1885,Yes,08-05-2025 00:00,,,,,,,,
50605,23-06-2023,Basic,999,Organic,1331,No,,,,,,,,,
50606,14-10-2024,Basic,999,Referral,1282,No,,,,,,,,,
50607,17-06-2023,Pro,2499,Paid Ads,623,No,,,,,,,,,
50608,19-06-2023,Basic,999,Referral,1348,No,,,,,,,,,
50609,28-01-2024,Pro,2499,Paid Ads,1481,Yes,30-09-2024 00:00,,,,,,,,
50610,25-09-2024,Basic,999,Referral,912,Yes,10-02-2025 00:00,,,,,,,,
50611,13-07-2023,Basic,999,Organic,483,No,,,,,,,,,
50612,31-05-2024,Pro,2499,Social Media,1667,No,,,,,,,,,
50613,29-01-2023,Pro,2499,Referral,1689,No,,,,,,,,,
50614,14-06-2023,Basic,999,Organic,603,No,,,,,,,,,
50615,26-02-2024,Basic,999,Social Media,1573,No,,,,,,,,,
50616,05-12-2023,Basic,999,Organic,341,Yes,06-10-2024 00:00,,,,,,,,
50617,09-10-2024,Basic,999,Social Media,468,No,,,,,,,,,
50618,10-05-2024,Basic,999,Paid Ads,1750,Yes,19-09-2024 00:00,,,,,,,,
50619,31-12-2023,Basic,999,Referral,1594,No,,,,,,,,,
50620,08-12-2023,Pro,2499,Organic,387,No,,,,,,,,,
50621,14-05-2024,Pro,2499,Referral,498,No,,,,,,,,,
50622,18-10-2024,Basic,999,Paid Ads,203,No,,,,,,,,,
50623,25-05-2024,Basic,999,Paid Ads,1434,No,,,,,,,,,
50624,23-11-2023,Basic,999,Referral,1932,No,,,,,,,,,
50625,05-08-2023,Pro,2499,Organic,226,No,,,,,,,,,
50626,28-10-2023,Enterprise,7999,Organic,139,Yes,04-05-2024 00:00,,,,,,,,
50627,12-05-2023,Pro,2499,Organic,1195,No,,,,,,,,,
50628,11-03-2023,Pro,2499,Referral,1870,Yes,31-10-2023 00:00,,,,,,,,
50629,09-09-2023,Pro,2499,Organic,981,Yes,05-09-2024 00:00,,,,,,,,
50630,19-02-2024,Basic,999,Organic,1044,No,,,,,,,,,
50631,20-03-2024,Basic,999,Social Media,346,No,,,,,,,,,
50632,01-07-2023,Pro,2499,Organic,1929,Yes,07-02-2024 00:00,,,,,,,,
50633,16-06-2023,Basic,999,Paid Ads,1370,No,,,,,,,,,
50634,01-04-2023,Pro,2499,Organic,411,Yes,11-12-2023 00:00,,,,,,,,
50635,14-12-2024,Pro,2499,Referral,133,No,,,,,,,,,
50636,14-06-2024,Pro,2499,Referral,228,No,,,,,,,,,
50637,08-02-2023,Basic,999,Organic,109,No,,,,,,,,,
50638,06-05-2023,Pro,2499,Referral,1291,Yes,24-02-2024 00:00,,,,,,,,
50639,26-03-2024,Pro,2499,Referral,1907,Yes,12-12-2024 00:00,,,,,,,,
50640,22-06-2023,Pro,2499,Organic,1339,Yes,21-09-2023 00:00,,,,,,,,
50641,14-10-2024,Pro,2499,Social Media,1041,Yes,19-03-2025 00:00,,,,,,,,
50642,08-08-2023,Enterprise,7999,Social Media,1531,No,,,,,,,,,
50643,29-09-2024,Basic,999,Social Media,1875,No,,,,,,,,,
50644,27-02-2023,Basic,999,Social Media,1649,No,,,,,,,,,
50645,21-10-2024,Basic,999,Paid Ads,1725,No,,,,,,,,,
50646,20-04-2024,Basic,999,Organic,1034,No,,,,,,,,,
50647,31-03-2024,Enterprise,7999,Referral,1141,Yes,23-08-2024 00:00,,,,,,,,
50648,27-12-2023,Enterprise,7999,Referral,439,Yes,27-02-2024 00:00,,,,,,,,
50649,01-01-2023,Basic,999,Organic,780,No,,,,,,,,,
50650,22-01-2024,Basic,999,Referral,1691,No,,,,,,,,,
50651,14-12-2023,Basic,999,Paid Ads,1799,No,,,,,,,,,
50652,09-07-2023,Pro,2499,Social Media,1787,No,,,,,,,,,
50653,19-05-2024,Basic,999,Organic,1213,Yes,08-12-2024 00:00,,,,,,,,
50654,10-07-2023,Basic,999,Referral,1408,No,,,,,,,,,
50655,22-05-2024,Basic,999,Paid Ads,633,No,,,,,,,,,
50656,04-01-2024,Basic,999,Referral,1390,No,,,,,,,,,
50657,13-02-2024,Enterprise,7999,Paid Ads,908,No,,,,,,,,,
50658,27-04-2023,Basic,999,Referral,532,No,,,,,,,,,
50659,14-05-2023,Basic,999,Social Media,857,No,,,,,,,,,
50660,27-02-2023,Basic,999,Organic,750,No,,,,,,,,,
50661,09-07-2024,Basic,999,Social Media,1175,No,,,,,,,,,
50662,15-11-2024,Pro,2499,Social Media,1190,No,,,,,,,,,
50663,02-11-2024,Basic,999,Referral,696,Yes,12-12-2024 00:00,,,,,,,,
50664,22-06-2023,Basic,999,Social Media,349,No,,,,,,,,,
50665,29-05-2023,Pro,2499,Organic,1454,No,,,,,,,,,
50666,21-03-2023,Basic,999,Paid Ads,1003,No,,,,,,,,,
50667,01-08-2023,Pro,2499,Paid Ads,514,Yes,27-06-2024 00:00,,,,,,,,
50668,22-07-2023,Basic,999,Referral,1246,No,,,,,,,,,
50669,17-08-2023,Basic,999,Organic,1325,No,,,,,,,,,
50670,06-11-2024,Pro,2499,Organic,105,Yes,15-09-2025 00:00,,,,,,,,
50671,15-08-2023,Pro,2499,Paid Ads,948,Yes,09-01-2024 00:00,,,,,,,,
50672,20-10-2024,Pro,2499,Paid Ads,1609,No,,,,,,,,,
50673,15-06-2024,Basic,999,Social Media,1322,No,,,,,,,,,
50674,16-03-2024,Basic,999,Referral,1859,No,,,,,,,,,
50675,06-02-2024,Basic,999,Paid Ads,112,No,,,,,,,,,
50676,16-02-2023,Pro,2499,Paid Ads,105,No,,,,,,,,,
50677,21-08-2023,Pro,2499,Organic,1534,No,,,,,,,,,
50678,01-11-2023,Basic,999,Organic,1244,No,,,,,,,,,
50679,09-06-2024,Pro,2499,Organic,1680,No,,,,,,,,,
50680,23-05-2023,Pro,2499,Paid Ads,1485,No,,,,,,,,,
50681,19-02-2024,Basic,999,Referral,637,No,,,,,,,,,
50682,27-05-2024,Pro,2499,Social Media,103,No,,,,,,,,,
50683,08-01-2024,Basic,999,Referral,1928,No,,,,,,,,,
50684,19-07-2024,Basic,999,Paid Ads,1912,No,,,,,,,,,
50685,16-09-2023,Enterprise,7999,Social Media,383,No,,,,,,,,,
50686,17-10-2024,Basic,999,Referral,821,No,,,,,,,,,
50687,15-04-2024,Basic,999,Paid Ads,1115,Yes,12-03-2025 00:00,,,,,,,,
50688,12-01-2023,Pro,2499,Referral,1923,No,,,,,,,,,
50689,26-11-2023,Enterprise,7999,Paid Ads,1482,No,,,,,,,,,
50690,24-12-2023,Enterprise,7999,Organic,792,No,,,,,,,,,
50691,12-02-2024,Pro,2499,Referral,1888,No,,,,,,,,,
50692,29-10-2024,Basic,999,Organic,1405,Yes,20-03-2025 00:00,,,,,,,,
50693,08-01-2024,Enterprise,7999,Organic,756,No,,,,,,,,,
50694,08-01-2023,Pro,2499,Social Media,1051,No,,,,,,,,,
50695,02-05-2023,Basic,999,Social Media,727,No,,,,,,,,,
50696,14-12-2023,Pro,2499,Referral,1472,No,,,,,,,,,
50697,06-11-2024,Basic,999,Paid Ads,1079,No,,,,,,,,,
50698,31-03-2023,Basic,999,Social Media,1153,No,,,,,,,,,
50699,09-10-2024,Pro,2499,Social Media,1877,No,,,,,,,,,
50700,28-11-2024,Pro,2499,Organic,1640,Yes,31-12-2024 00:00,,,,,,,,
50701,12-11-2023,Basic,999,Organic,473,Yes,17-01-2024 00:00,,,,,,,,
50702,27-06-2023,Basic,999,Paid Ads,1897,No,,,,,,,,,
50703,23-06-2024,Pro,2499,Social Media,1741,No,,,,,,,,,
50704,10-02-2023,Basic,999,Social Media,1247,No,,,,,,,,,
50705,04-12-2024,Basic,999,Paid Ads,1569,Yes,22-11-2025 00:00,,,,,,,,
50706,16-05-2024,Pro,2499,Social Media,1110,No,,,,,,,,,
50707,25-05-2023,Enterprise,7999,Referral,1517,No,,,,,,,,,
50708,20-07-2023,Pro,2499,Referral,1961,No,,,,,,,,,
50709,24-12-2024,Pro,2499,Paid Ads,749,Yes,22-02-2025 00:00,,,,,,,,
50710,05-04-2024,Pro,2499,Organic,1741,Yes,30-08-2024 00:00,,,,,,,,
50711,11-07-2024,Pro,2499,Paid Ads,824,No,,,,,,,,,
